Year,State,CoC Number,CoC Name,Measures,Count
1/1/2015,KY,KY-501,Louisville/Jefferson County CoC,Sheltered Homeless People in Families,297
1/1/2015,KY,KY-501,Louisville/Jefferson County CoC,Sheltered Homeless Veterans,179
1/1/2015,KY,KY-501,Louisville/Jefferson County CoC,Total Homeless,"1,161"
1/1/2015,KY,KY-501,Louisville/Jefferson County CoC,Unsheltered Homeless,81
1/1/2015,KY,KY-501,Louisville/Jefferson County CoC,Unsheltered Homeless Individuals,71
1/1/2015,KY,KY-501,Louisville/Jefferson County CoC,Unsheltered Homeless People in Families,10
1/1/2015,KY,KY-501,Louisville/Jefferson County CoC,Unsheltered Homeless Veterans,11
1/1/2015,KY,KY-502,Lexington/Fayette County CoC,Homeless Individuals,"1,055"
1/1/2015,KY,KY-502,Lexington/Fayette County CoC,Homeless People in Families,203
1/1/2015,KY,KY-502,Lexington/Fayette County CoC,Homeless Veterans,167
1/1/2015,KY,KY-502,Lexington/Fayette County CoC,Sheltered Homeless,"1,219"
1/1/2015,KY,KY-502,Lexington/Fayette County CoC,Sheltered Homeless Individuals,"1,016"
1/1/2015,KY,KY-502,Lexington/Fayette County CoC,Sheltered Homeless People in Families,203
1/1/2015,KY,KY-502,Lexington/Fayette County CoC,Sheltered Homeless Veterans,166
1/1/2015,KY,KY-502,Lexington/Fayette County CoC,Total Homeless,"1,258"
1/1/2015,KY,KY-502,Lexington/Fayette County CoC,Unsheltered Homeless,39
1/1/2015,KY,KY-502,Lexington/Fayette County CoC,Unsheltered Homeless Individuals,39
1/1/2015,KY,KY-502,Lexington/Fayette County CoC,Unsheltered Homeless People in Families,0
1/1/2015,KY,KY-502,Lexington/Fayette County CoC,Unsheltered Homeless Veterans,1
1/1/2015,LA,LA-500,Lafayette/Acadiana CoC,Homeless Individuals,327
1/1/2015,LA,LA-500,Lafayette/Acadiana CoC,Homeless People in Families,166
1/1/2015,LA,LA-500,Lafayette/Acadiana CoC,Homeless Veterans,48
1/1/2015,LA,LA-500,Lafayette/Acadiana CoC,Sheltered Homeless,373
1/1/2015,LA,LA-500,Lafayette/Acadiana CoC,Sheltered Homeless Individuals,209
1/1/2015,LA,LA-500,Lafayette/Acadiana CoC,Sheltered Homeless People in Families,164
1/1/2015,LA,LA-500,Lafayette/Acadiana CoC,Sheltered Homeless Veterans,38
1/1/2015,LA,LA-500,Lafayette/Acadiana CoC,Total Homeless,493
1/1/2015,LA,LA-500,Lafayette/Acadiana CoC,Unsheltered Homeless,120
1/1/2015,LA,LA-500,Lafayette/Acadiana CoC,Unsheltered Homeless Individuals,118
1/1/2015,LA,LA-500,Lafayette/Acadiana CoC,Unsheltered Homeless People in Families,2
1/1/2015,LA,LA-500,Lafayette/Acadiana CoC,Unsheltered Homeless Veterans,10
1/1/2015,LA,LA-502,Shreveport/Bossier/Northwest CoC,Homeless Individuals,304
1/1/2015,LA,LA-502,Shreveport/Bossier/Northwest CoC,Homeless People in Families,86
1/1/2015,LA,LA-502,Shreveport/Bossier/Northwest CoC,Homeless Veterans,96
1/1/2015,LA,LA-502,Shreveport/Bossier/Northwest CoC,Sheltered Homeless,310
1/1/2015,LA,LA-502,Shreveport/Bossier/Northwest CoC,Sheltered Homeless Individuals,224
1/1/2015,LA,LA-502,Shreveport/Bossier/Northwest CoC,Sheltered Homeless People in Families,86
1/1/2015,LA,LA-502,Shreveport/Bossier/Northwest CoC,Sheltered Homeless Veterans,90
1/1/2015,LA,LA-502,Shreveport/Bossier/Northwest CoC,Total Homeless,390
1/1/2015,LA,LA-502,Shreveport/Bossier/Northwest CoC,Unsheltered Homeless,80
1/1/2015,LA,LA-502,Shreveport/Bossier/Northwest CoC,Unsheltered Homeless Individuals,80
1/1/2015,LA,LA-502,Shreveport/Bossier/Northwest CoC,Unsheltered Homeless People in Families,0
1/1/2015,LA,LA-502,Shreveport/Bossier/Northwest CoC,Unsheltered Homeless Veterans,6
1/1/2015,LA,LA-503,New Orleans/Jefferson Parish CoC,Homeless Individuals,"1,510"
1/1/2015,LA,LA-503,New Orleans/Jefferson Parish CoC,Homeless People in Families,193
1/1/2015,LA,LA-503,New Orleans/Jefferson Parish CoC,Homeless Veterans,108
1/1/2015,LA,LA-503,New Orleans/Jefferson Parish CoC,Sheltered Homeless,914
1/1/2015,LA,LA-503,New Orleans/Jefferson Parish CoC,Sheltered Homeless Individuals,724
1/1/2015,LA,LA-503,New Orleans/Jefferson Parish CoC,Sheltered Homeless People in Families,190
1/1/2015,LA,LA-503,New Orleans/Jefferson Parish CoC,Sheltered Homeless Veterans,96
1/1/2015,LA,LA-503,New Orleans/Jefferson Parish CoC,Total Homeless,"1,703"
1/1/2015,LA,LA-503,New Orleans/Jefferson Parish CoC,Unsheltered Homeless,789
1/1/2015,LA,LA-503,New Orleans/Jefferson Parish CoC,Unsheltered Homeless Individuals,786
1/1/2015,LA,LA-503,New Orleans/Jefferson Parish CoC,Unsheltered Homeless People in Families,3
1/1/2015,LA,LA-503,New Orleans/Jefferson Parish CoC,Unsheltered Homeless Veterans,12
1/1/2015,LA,LA-504,Baton Rouge CoC,Homeless Individuals,575
1/1/2015,LA,LA-504,Baton Rouge CoC,Homeless People in Families,84
1/1/2015,LA,LA-504,Baton Rouge CoC,Homeless Veterans,75
1/1/2015,LA,LA-504,Baton Rouge CoC,Sheltered Homeless,585
1/1/2015,LA,LA-504,Baton Rouge CoC,Sheltered Homeless Individuals,503
1/1/2015,LA,LA-504,Baton Rouge CoC,Sheltered Homeless People in Families,82
1/1/2015,LA,LA-504,Baton Rouge CoC,Sheltered Homeless Veterans,68
1/1/2015,LA,LA-504,Baton Rouge CoC,Total Homeless,659
1/1/2015,LA,LA-504,Baton Rouge CoC,Unsheltered Homeless,74
1/1/2015,LA,LA-504,Baton Rouge CoC,Unsheltered Homeless Individuals,72
1/1/2015,LA,LA-504,Baton Rouge CoC,Unsheltered Homeless People in Families,2
1/1/2015,LA,LA-504,Baton Rouge CoC,Unsheltered Homeless Veterans,7
1/1/2015,LA,LA-505,Monroe/Northeast Louisiana CoC,Homeless Individuals,85
1/1/2015,LA,LA-505,Monroe/Northeast Louisiana CoC,Homeless People in Families,106
1/1/2015,LA,LA-505,Monroe/Northeast Louisiana CoC,Homeless Veterans,8
1/1/2015,LA,LA-505,Monroe/Northeast Louisiana CoC,Sheltered Homeless,170
1/1/2015,LA,LA-505,Monroe/Northeast Louisiana CoC,Sheltered Homeless Individuals,64
1/1/2015,LA,LA-505,Monroe/Northeast Louisiana CoC,Sheltered Homeless People in Families,106
1/1/2015,LA,LA-505,Monroe/Northeast Louisiana CoC,Sheltered Homeless Veterans,6
1/1/2015,LA,LA-505,Monroe/Northeast Louisiana CoC,Total Homeless,191
1/1/2015,LA,LA-505,Monroe/Northeast Louisiana CoC,Unsheltered Homeless,21
1/1/2015,LA,LA-505,Monroe/Northeast Louisiana CoC,Unsheltered Homeless Individuals,21
1/1/2015,LA,LA-505,Monroe/Northeast Louisiana CoC,Unsheltered Homeless People in Families,0
1/1/2015,LA,LA-505,Monroe/Northeast Louisiana CoC,Unsheltered Homeless Veterans,2
1/1/2015,LA,LA-506,Slidell/Southeast Louisiana CoC,Homeless Individuals,143
1/1/2015,LA,LA-506,Slidell/Southeast Louisiana CoC,Homeless People in Families,100
1/1/2015,LA,LA-506,Slidell/Southeast Louisiana CoC,Homeless Veterans,40
1/1/2015,LA,LA-506,Slidell/Southeast Louisiana CoC,Sheltered Homeless,193
1/1/2015,LA,LA-506,Slidell/Southeast Louisiana CoC,Sheltered Homeless Individuals,108
1/1/2015,LA,LA-506,Slidell/Southeast Louisiana CoC,Sheltered Homeless People in Families,85
1/1/2015,LA,LA-506,Slidell/Southeast Louisiana CoC,Sheltered Homeless Veterans,39
1/1/2015,LA,LA-506,Slidell/Southeast Louisiana CoC,Total Homeless,243
1/1/2015,LA,LA-506,Slidell/Southeast Louisiana CoC,Unsheltered Homeless,50
1/1/2015,LA,LA-506,Slidell/Southeast Louisiana CoC,Unsheltered Homeless Individuals,35
1/1/2015,LA,LA-506,Slidell/Southeast Louisiana CoC,Unsheltered Homeless People in Families,15
1/1/2015,LA,LA-506,Slidell/Southeast Louisiana CoC,Unsheltered Homeless Veterans,1
1/1/2015,LA,LA-507,Alexandria/Central Louisiana CoC,Homeless Individuals,122
1/1/2015,LA,LA-507,Alexandria/Central Louisiana CoC,Homeless People in Families,32
1/1/2015,LA,LA-507,Alexandria/Central Louisiana CoC,Homeless Veterans,4
1/1/2015,LA,LA-507,Alexandria/Central Louisiana CoC,Sheltered Homeless,130
1/1/2015,LA,LA-507,Alexandria/Central Louisiana CoC,Sheltered Homeless Individuals,98
1/1/2015,LA,LA-507,Alexandria/Central Louisiana CoC,Sheltered Homeless People in Families,32
1/1/2015,LA,LA-507,Alexandria/Central Louisiana CoC,Sheltered Homeless Veterans,1
1/1/2015,LA,LA-507,Alexandria/Central Louisiana CoC,Total Homeless,154
1/1/2015,LA,LA-507,Alexandria/Central Louisiana CoC,Unsheltered Homeless,24
1/1/2015,LA,LA-507,Alexandria/Central Louisiana CoC,Unsheltered Homeless Individuals,24
1/1/2015,LA,LA-507,Alexandria/Central Louisiana CoC,Unsheltered Homeless People in Families,0
1/1/2015,LA,LA-507,Alexandria/Central Louisiana CoC,Unsheltered Homeless Veterans,3
1/1/2015,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Homeless Individuals,59
1/1/2015,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Homeless People in Families,85
1/1/2015,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Homeless Veterans,9
1/1/2015,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Sheltered Homeless,142
1/1/2015,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Sheltered Homeless Individuals,57
1/1/2015,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Sheltered Homeless People in Families,85
1/1/2015,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Sheltered Homeless Veterans,9
1/1/2015,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Total Homeless,144
1/1/2015,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Unsheltered Homeless,2
1/1/2015,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Unsheltered Homeless Individuals,2
1/1/2015,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Unsheltered Homeless People in Families,0
1/1/2015,LA,LA-508,Houma-Terrebonne/Thibodaux CoC,Unsheltered Homeless Veterans,0
1/1/2015,LA,LA-509,Louisiana Balance of State,Homeless Individuals,92
1/1/2015,LA,LA-509,Louisiana Balance of State,Homeless People in Families,12
1/1/2015,LA,LA-509,Louisiana Balance of State,Homeless Veterans,4
1/1/2015,LA,LA-509,Louisiana Balance of State,Sheltered Homeless,73
1/1/2015,LA,LA-509,Louisiana Balance of State,Sheltered Homeless Individuals,66
1/1/2015,LA,LA-509,Louisiana Balance of State,Sheltered Homeless People in Families,7
1/1/2015,LA,LA-509,Louisiana Balance of State,Sheltered Homeless Veterans,3
1/1/2015,LA,LA-509,Louisiana Balance of State,Total Homeless,104
1/1/2015,LA,LA-509,Louisiana Balance of State,Unsheltered Homeless,31
1/1/2015,LA,LA-509,Louisiana Balance of State,Unsheltered Homeless Individuals,26
1/1/2015,LA,LA-509,Louisiana Balance of State,Unsheltered Homeless People in Families,5
1/1/2015,LA,LA-509,Louisiana Balance of State,Unsheltered Homeless Veterans,1
1/1/2015,MA,MA-500,Boston CoC,Homeless Individuals,"2,539"
1/1/2015,MA,MA-500,Boston CoC,Homeless People in Families,"3,953"
1/1/2015,MA,MA-500,Boston CoC,Homeless Veterans,383
1/1/2015,MA,MA-500,Boston CoC,Sheltered Homeless,"6,353"
1/1/2015,MA,MA-500,Boston CoC,Sheltered Homeless Individuals,"2,400"
1/1/2015,MA,MA-500,Boston CoC,Sheltered Homeless People in Families,"3,953"
1/1/2015,MA,MA-500,Boston CoC,Sheltered Homeless Veterans,374
1/1/2015,MA,MA-500,Boston CoC,Total Homeless,"6,492"
1/1/2015,MA,MA-500,Boston CoC,Unsheltered Homeless,139
1/1/2015,MA,MA-500,Boston CoC,Unsheltered Homeless Individuals,139
1/1/2015,MA,MA-500,Boston CoC,Unsheltered Homeless People in Families,0
1/1/2015,MA,MA-500,Boston CoC,Unsheltered Homeless Veterans,9
1/1/2015,MA,MA-502,Lynn CoC,Homeless Individuals,160
1/1/2015,MA,MA-502,Lynn CoC,Homeless People in Families,285
1/1/2015,MA,MA-502,Lynn CoC,Homeless Veterans,7
1/1/2015,MA,MA-502,Lynn CoC,Sheltered Homeless,428
1/1/2015,MA,MA-502,Lynn CoC,Sheltered Homeless Individuals,143
1/1/2015,MA,MA-502,Lynn CoC,Sheltered Homeless People in Families,285
1/1/2015,MA,MA-502,Lynn CoC,Sheltered Homeless Veterans,7
1/1/2015,MA,MA-502,Lynn CoC,Total Homeless,445
1/1/2015,MA,MA-502,Lynn CoC,Unsheltered Homeless,17
1/1/2015,MA,MA-502,Lynn CoC,Unsheltered Homeless Individuals,17
1/1/2015,MA,MA-502,Lynn CoC,Unsheltered Homeless People in Families,0
1/1/2015,MA,MA-502,Lynn CoC,Unsheltered Homeless Veterans,0
1/1/2015,MA,MA-503,Cape Cod/Islands CoC,Homeless Individuals,192
1/1/2015,MA,MA-503,Cape Cod/Islands CoC,Homeless People in Families,170
1/1/2015,MA,MA-503,Cape Cod/Islands CoC,Homeless Veterans,31
1/1/2015,MA,MA-503,Cape Cod/Islands CoC,Sheltered Homeless,315
1/1/2015,MA,MA-503,Cape Cod/Islands CoC,Sheltered Homeless Individuals,154
1/1/2015,MA,MA-503,Cape Cod/Islands CoC,Sheltered Homeless People in Families,161
1/1/2015,MA,MA-503,Cape Cod/Islands CoC,Sheltered Homeless Veterans,26
1/1/2015,MA,MA-503,Cape Cod/Islands CoC,Total Homeless,362
1/1/2015,MA,MA-503,Cape Cod/Islands CoC,Unsheltered Homeless,47
1/1/2015,MA,MA-503,Cape Cod/Islands CoC,Unsheltered Homeless Individuals,38
1/1/2015,MA,MA-503,Cape Cod/Islands CoC,Unsheltered Homeless People in Families,9
1/1/2015,MA,MA-503,Cape Cod/Islands CoC,Unsheltered Homeless Veterans,5
1/1/2015,MA,MA-504,Springfield CoC,Homeless Individuals,374
1/1/2015,MA,MA-504,Springfield CoC,Homeless People in Families,"2,628"
1/1/2015,MA,MA-504,Springfield CoC,Homeless Veterans,38
1/1/2015,MA,MA-504,Springfield CoC,Sheltered Homeless,"2,992"
1/1/2015,MA,MA-504,Springfield CoC,Sheltered Homeless Individuals,364
1/1/2015,MA,MA-504,Springfield CoC,Sheltered Homeless People in Families,"2,628"
1/1/2015,MA,MA-504,Springfield CoC,Sheltered Homeless Veterans,38
1/1/2015,MA,MA-504,Springfield CoC,Total Homeless,"3,002"
1/1/2015,MA,MA-504,Springfield CoC,Unsheltered Homeless,10
1/1/2015,MA,MA-504,Springfield CoC,Unsheltered Homeless Individuals,10
1/1/2015,MA,MA-504,Springfield CoC,Unsheltered Homeless People in Families,0
1/1/2015,MA,MA-504,Springfield CoC,Unsheltered Homeless Veterans,0
1/1/2015,MA,MA-505,New Bedford CoC,Homeless Individuals,241
1/1/2015,MA,MA-505,New Bedford CoC,Homeless People in Families,196
1/1/2015,MA,MA-505,New Bedford CoC,Homeless Veterans,42
1/1/2015,MA,MA-505,New Bedford CoC,Sheltered Homeless,387
1/1/2015,MA,MA-505,New Bedford CoC,Sheltered Homeless Individuals,191
1/1/2015,MA,MA-505,New Bedford CoC,Sheltered Homeless People in Families,196
1/1/2015,MA,MA-505,New Bedford CoC,Sheltered Homeless Veterans,38
1/1/2015,MA,MA-505,New Bedford CoC,Total Homeless,437
1/1/2015,MA,MA-505,New Bedford CoC,Unsheltered Homeless,50
1/1/2015,MA,MA-505,New Bedford CoC,Unsheltered Homeless Individuals,50
1/1/2015,MA,MA-505,New Bedford CoC,Unsheltered Homeless People in Families,0
1/1/2015,MA,MA-505,New Bedford CoC,Unsheltered Homeless Veterans,4
1/1/2015,MA,MA-506,Worcester City & County CoC,Homeless Individuals,518
1/1/2015,MA,MA-506,Worcester City & County CoC,Homeless People in Families,"1,164"
1/1/2015,MA,MA-506,Worcester City & County CoC,Homeless Veterans,181
1/1/2015,MA,MA-506,Worcester City & County CoC,Sheltered Homeless,"1,606"
1/1/2015,MA,MA-506,Worcester City & County CoC,Sheltered Homeless Individuals,446
1/1/2015,MA,MA-506,Worcester City & County CoC,Sheltered Homeless People in Families,"1,160"
1/1/2015,MA,MA-506,Worcester City & County CoC,Sheltered Homeless Veterans,178
1/1/2015,MA,MA-506,Worcester City & County CoC,Total Homeless,"1,682"
1/1/2015,MA,MA-506,Worcester City & County CoC,Unsheltered Homeless,76
1/1/2015,MA,MA-506,Worcester City & County CoC,Unsheltered Homeless Individuals,72
1/1/2015,MA,MA-506,Worcester City & County CoC,Unsheltered Homeless People in Families,4
1/1/2015,MA,MA-506,Worcester City & County CoC,Unsheltered Homeless Veterans,3
1/1/2015,MA,MA-507,Pittsfield/Berkshire County CoC,Homeless Individuals,414
1/1/2015,MA,MA-507,Pittsfield/Berkshire County CoC,Homeless People in Families,367
1/1/2015,MA,MA-507,Pittsfield/Berkshire County CoC,Homeless Veterans,220
1/1/2015,MA,MA-507,Pittsfield/Berkshire County CoC,Sheltered Homeless,762
1/1/2015,MA,MA-507,Pittsfield/Berkshire County CoC,Sheltered Homeless Individuals,395
1/1/2015,MA,MA-507,Pittsfield/Berkshire County CoC,Sheltered Homeless People in Families,367
1/1/2015,MA,MA-507,Pittsfield/Berkshire County CoC,Sheltered Homeless Veterans,220
1/1/2015,MA,MA-507,Pittsfield/Berkshire County CoC,Total Homeless,781
1/1/2015,MA,MA-507,Pittsfield/Berkshire County CoC,Unsheltered Homeless,19
1/1/2015,MA,MA-507,Pittsfield/Berkshire County CoC,Unsheltered Homeless Individuals,19
1/1/2015,MA,MA-507,Pittsfield/Berkshire County CoC,Unsheltered Homeless People in Families,0
1/1/2015,MA,MA-507,Pittsfield/Berkshire County CoC,Unsheltered Homeless Veterans,0
1/1/2015,MA,MA-508,Lowell CoC,Homeless Individuals,229
1/1/2015,MA,MA-508,Lowell CoC,Homeless People in Families,406
1/1/2015,MA,MA-508,Lowell CoC,Homeless Veterans,44
1/1/2015,MA,MA-508,Lowell CoC,Sheltered Homeless,609
1/1/2015,MA,MA-508,Lowell CoC,Sheltered Homeless Individuals,203
1/1/2015,MA,MA-508,Lowell CoC,Sheltered Homeless People in Families,406
1/1/2015,MA,MA-508,Lowell CoC,Sheltered Homeless Veterans,43
1/1/2015,MA,MA-508,Lowell CoC,Total Homeless,635
1/1/2015,MA,MA-508,Lowell CoC,Unsheltered Homeless,26
1/1/2015,MA,MA-508,Lowell CoC,Unsheltered Homeless Individuals,26
1/1/2015,MA,MA-508,Lowell CoC,Unsheltered Homeless People in Families,0
1/1/2015,MA,MA-508,Lowell CoC,Unsheltered Homeless Veterans,1
1/1/2015,MA,MA-509,Cambridge CoC,Homeless Individuals,338
1/1/2015,MA,MA-509,Cambridge CoC,Homeless People in Families,126
1/1/2015,MA,MA-509,Cambridge CoC,Homeless Veterans,17
1/1/2015,MA,MA-509,Cambridge CoC,Sheltered Homeless,432
1/1/2015,MA,MA-509,Cambridge CoC,Sheltered Homeless Individuals,306
1/1/2015,MA,MA-509,Cambridge CoC,Sheltered Homeless People in Families,126
1/1/2015,MA,MA-509,Cambridge CoC,Sheltered Homeless Veterans,14
1/1/2015,MA,MA-509,Cambridge CoC,Total Homeless,464
1/1/2015,MA,MA-509,Cambridge CoC,Unsheltered Homeless,32
1/1/2015,MA,MA-509,Cambridge CoC,Unsheltered Homeless Individuals,32
1/1/2015,MA,MA-509,Cambridge CoC,Unsheltered Homeless People in Families,0
1/1/2015,MA,MA-509,Cambridge CoC,Unsheltered Homeless Veterans,3
1/1/2015,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Homeless Individuals,237
1/1/2015,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Homeless People in Families,"1,340"
1/1/2015,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Homeless Veterans,28
1/1/2015,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Sheltered Homeless,"1,544"
1/1/2015,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Sheltered Homeless Individuals,208
1/1/2015,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Sheltered Homeless People in Families,"1,336"
1/1/2015,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Sheltered Homeless Veterans,28
1/1/2015,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Total Homeless,"1,577"
1/1/2015,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Unsheltered Homeless,33
1/1/2015,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Unsheltered Homeless Individuals,29
1/1/2015,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Unsheltered Homeless People in Families,4
1/1/2015,MA,MA-510,Gloucester/Haverhill/Salem/Essex County CoC,Unsheltered Homeless Veterans,0
1/1/2015,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Homeless Individuals,390
1/1/2015,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Homeless People in Families,"1,413"
1/1/2015,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Homeless Veterans,64
1/1/2015,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Sheltered Homeless,"1,775"
1/1/2015,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Sheltered Homeless Individuals,362
1/1/2015,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Sheltered Homeless People in Families,"1,413"
1/1/2015,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Sheltered Homeless Veterans,63
1/1/2015,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Total Homeless,"1,803"
1/1/2015,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Unsheltered Homeless,28
1/1/2015,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Unsheltered Homeless Individuals,28
1/1/2015,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Unsheltered Homeless People in Families,0
1/1/2015,MA,MA-511,Quincy/Brockton/Weymouth/Plymouth City and County CoC,Unsheltered Homeless Veterans,1
1/1/2015,MA,MA-515,Fall River CoC,Homeless Individuals,125
1/1/2015,MA,MA-515,Fall River CoC,Homeless People in Families,281
1/1/2015,MA,MA-515,Fall River CoC,Homeless Veterans,3
1/1/2015,MA,MA-515,Fall River CoC,Sheltered Homeless,406
1/1/2015,MA,MA-515,Fall River CoC,Sheltered Homeless Individuals,125
1/1/2015,MA,MA-515,Fall River CoC,Sheltered Homeless People in Families,281
1/1/2015,MA,MA-515,Fall River CoC,Sheltered Homeless Veterans,3
1/1/2015,MA,MA-515,Fall River CoC,Total Homeless,406
1/1/2015,MA,MA-515,Fall River CoC,Unsheltered Homeless,0
